2
3.668674907374861460e-01,2.738987082413629759e-01
3.919239802831474551e-01,4.544292870934113493e-01
7.820971663868871993e-01,9.062654144723203409e-02
7.542617007341088087e-01,2.673985088225239171e-01
9.156923538770957993e-01,3.906170405399387313e-01
9.443124898130424993e-01,8.489669341033967420e-01
3.162015893005245548e-01,8.982106219500062272e-01
8.520630875711021623e-02,6.088761313207162740e-01
4.760532839961071350e-01,3.358726755272195552e-01
1.723166241821999511e-01,7.723111596112761656e-01
8.463147720219221792e-01,7.921584639369998460e-01
5.828871559078612208e-01,9.904818170496024754e-01
1.788219602816775167e-01,8.602110472300196209e-01
9.779626817652296022e-01,8.067421755630922453e-01
9.527085660846097426e-01,3.099325764987448384e-01
7.456080117092818149e-01,5.922181586916547280e-01
4.844665912550805142e-02,6.967220565305763946e-01
3.350241457046903015e-01,8.470100868144818662e-01
5.802800550473323771e-01,3.066509256629224023e-02
2.509676264310622962e-02,5.349502201548387292e-01
4.616330665748348272e-01,5.958830067473449565e-01
3.864549131278772753e-01,3.819704373597843095e-01
5.038643927550426893e-01,5.022672179171385753e-01
8.230346520389786313e-02,5.485422345002812783e-01
5.346408063356036244e-01,1.216560228988742276e-01
6.289275982704750634e-01,8.283224275836301720e-01
6.011341978005153575e-01,4.526449099444229685e-01
5.259270531576265562e-03,8.697375746801647711e-01
1.934781938987552019e-01,5.603153331211996324e-01
6.972233722450686955e-01,4.974412960221389346e-01
2.527351100033479181e-01,7.337736547034162671e-01
5.536520939097425709e-01,1.948078904704030334e-01
2.636341381879768742e-01,7.792668605141603866e-01
9.556065234654524954e-01,7.143539050365941279e-01
5.619235216811291345e-01,2.914943738919473226e-01
4.029266759842402568e-01,5.156595792995042338e-01
5.810348382715735394e-01,6.792128773135147624e-01
9.564537464550817436e-01,8.559142932130348047e-02
3.156819934031479535e-01,6.944178837301581142e-01
2.613945184763616369e-01,6.991848502300220813e-01
6.959716870785251919e-01,2.470176353982489470e-01
6.617654227176523740e-01,3.012576106962752132e-01
9.588743394163585787e-01,5.290001238792272353e-01
5.140159844058539429e-01,7.511327862348062823e-01
6.690342751592492920e-01,9.974309031788876068e-01
6.473854446748865676e-01,4.467352834757571944e-01
9.051258593414687192e-01,5.443819266593696860e-02
3.084186233959724799e-01,3.685946571231849545e-01
2.120260093258717893e-01,6.342407048493867716e-01
6.151663050852538284e-01,9.915876273808489350e-01
3.558592352692272476e-01,8.416477419934955684e-01
4.996735321968651666e-01,3.565033985290433360e-01
2.772432762159533493e-01,6.230100117886563371e-01
1.205558299794360355e-01,8.280625976814486311e-01
4.430973027224598404e-01,6.827915087407725458e-01
9.102272353280349559e-02,3.112688428627007342e-01
5.944609539595377967e-01,7.153096628378279309e-01
1.987971213704049500e-01,6.442571422904528333e-01
2.880238263010380662e-01,4.563329604138123274e-01
8.661290955956975068e-01,8.176641947985324732e-01
1.011851815729782889e-01,9.174902746227856509e-01
4.449222184013640335e-01,4.834784428708911452e-01
7.610628611463390314e-01,9.500277800925673866e-01
8.902925333001981967e-01,3.210550305950313765e-01
9.978098784404888510e-01,9.064403811187289328e-01
8.849205135561423186e-01,4.528686504646692867e-01
6.140718216063714152e-01,5.614632314109364586e-01
8.773947394040142456e-01,3.704035082853011085e-01
9.149895089999515729e-02,1.415564366935382346e-01
9.888472068380856905e-01,2.371351250480894235e-01
6.691894087778952338e-01,1.306490366180179663e-02
3.846071556658876567e-01,2.813653349682865290e-03
1.354319386767248723e-01,7.300535462773072304e-02
4.086038086443188888e-01,1.028885003378069429e-01
1.964586738078953898e-01,1.516311304540286509e-01
7.014012077623782426e-01,1.905599699476876463e-01
6.013025951630144306e-01,3.370914868033428879e-01
2.372669451964259935e-02,2.968122722861189500e-01
5.684903345971442645e-01,2.870327505168907001e-01
2.882388444535021188e-01,4.967473653464604677e-02
1.763853387721209254e-01,2.529605920346296166e-01
3.938139902037729456e-04,3.610881389466628066e-01
1.371086465219994999e-03,2.634387537749911523e-01
9.019422343911259743e-01,1.476868029195810283e-01
8.729214012370235531e-01,4.715573485292466893e-01
5.542446320839886642e-01,9.444281452205188776e-01
4.159817107027141692e-02,5.337836792755809023e-01
3.259235555704594889e-01,1.239337121268557773e-02
2.568931115407149246e-01,9.657560485935601235e-02
2.617456322584603701e-01,1.291409583700111607e-01
2.088257938254192148e-01,9.078493342447586656e-01
2.978816414668402635e-01,4.792906049590722750e-01
5.402771764092032525e-01,2.991016032208796416e-01
5.138881455895025763e-01,3.975193537450917303e-01
3.535747618451484664e-01,4.668665808000260764e-02
7.803021595252187526e-01,7.072717470918110649e-01
8.579034236639441202e-01,6.843282699033870209e-02
2.001764435334598691e-01,4.722492052509557059e-01
5.971559854742251039e-01,2.960576694208783000e-02
9.014143775495542243e-02,7.263824928244178025e-04
4.051997124963251373e-01,6.987658556782042618e-01
2.681984454433823384e-01,5.529884844087703533e-01
3.380103542022450114e-03,6.155920524504785440e-01
4.120182178344002910e-01,2.048361493126011901e-01
7.331043800506187313e-01,4.701688515068422891e-01
3.455409200058536801e-01,3.671609396360044908e-01
1.544692799434297381e-01,8.284407471464124706e-01
1.069158181091118820e-01,8.495077639130625968e-01
7.614578451070154186e-01,1.110561390329281028e-01
4.533996811540158545e-01,5.274850023183587089e-01
6.541042786066340042e-01,8.142606759394791505e-01
9.935628742043469686e-01,7.387933443523124755e-01
1.490096157211192596e-01,7.015760329974545240e-01
9.656116830528340689e-01,7.698416799150230583e-01
3.631763268142573775e-01,1.868789934911504469e-01
1.819297805915851551e-01,7.705377422782655472e-01
8.612229809329952079e-02,6.326849911444625274e-01
3.743872893220978604e-01,4.306825399368706675e-01
7.967751218696402793e-01,4.501195308375015580e-01
3.972637350949204116e-02,9.078117887673913255e-01
4.216695962534566799e-01,1.595949180847823223e-01
6.646018046943619195e-01,2.795720276718038910e-02
4.146531361447165498e-01,1.981210161183041274e-01
3.316996578484884273e-01,5.519782427040500483e-01
2.746599543860639425e-02,6.612425762697293763e-01
7.395431201087321327e-01,6.667938627520565431e-01
6.308378509147839486e-01,8.795675155922025867e-01
7.872065444282276836e-01,7.660553445735787115e-01
8.849107412281609353e-01,2.449656893988325645e-01
6.468804564680025182e-01,3.028718142462308860e-01
8.716840980864504207e-02,4.643556901461303177e-01
3.890272928646503203e-01,1.692073693343615348e-01
6.977875449691924858e-01,8.597843451716997709e-01
1.788649724192027390e-01,3.528546450740360774e-01
2.869120367906174973e-02,1.593725986201174338e-01
5.747392179406713986e-01,9.163787609826964387e-01
5.046913316919255932e-01,1.048515260824444129e-01
3.051037602353781075e-01,4.075333640547035285e-01
2.567138343776115272e-01,8.058592602421951190e-01
2.753704639651942676e-01,1.742206866912960894e-01
3.032115450914876220e-01,4.077246535938684469e-01
4.888549453763211261e-01,1.834867466120952972e-01
2.465412449790028715e-01,4.371421118309634091e-01
6.787928806965203288e-01,1.560138805229035475e-01
9.507562159297414661e-01,2.224229571229907609e-01
6.649827819584501754e-01,4.659382992011699143e-01
4.259400091799211419e-01,9.995800315671315994e-01
2.102357561330921998e-01,4.597557374685591336e-01
7.022905634871785541e-01,9.407734465584759453e-01
5.367981088971053305e-01,5.575167807245555718e-01
2.889394818969137635e-01,9.452617073554281379e-01
7.137596102728803737e-01,8.782333313068241276e-01
6.622934334716856775e-02,7.294259700023392190e-01
3.118373582658781062e-01,5.216837174699606727e-01
9.067131111700152957e-01,6.899533620270242862e-01
1.539650795981976072e-01,4.351899805646985975e-03
3.382214374418622826e-01,2.006842792279402987e-01
3.658821011488675445e-01,4.256324950494850823e-01
1.960665262720094892e-01,3.464663858857944811e-01
2.660631326149285325e-01,2.124909084621710020e-01
2.148661046418641751e-01,1.208536862786152577e-01
8.344839388219698062e-01,9.172312771038096946e-01
4.274607942464940802e-01,7.160872122422889952e-03
