-6.467624912607400134e+00,-1.003051384167845583e+01
7.499852369522471029e+00,9.552742844448742332e+00
8.005995102153136145e+00,9.533883893885832350e+00
7.334281291036978345e+00,-1.640879507346055810e-01
8.391643017275702832e+00,1.907769234302512107e+00
6.352833985544124928e+00,2.524822840306304883e+00
8.822173991950117866e+00,1.076232162052151331e+01
8.745835167664804288e+00,1.941921296921500506e-03
7.493413098987038445e+00,1.100892355735452099e+01
5.822597951012562945e+00,8.887272306453349202e+00
5.278017567739099469e+00,8.934741191624269163e+00
6.652554991537557250e+00,1.505056617890287551e+00
7.112992336785887382e+00,1.004663976690281402e+00
-6.020829319405859081e+00,-1.010604192617679864e+01
7.856869190541320158e+00,1.416471585385848053e+00
-4.998295677220346178e+00,-8.562340039602295505e+00
7.012307078998515131e+00,1.391218494537872052e+00
-6.112811088133692117e+00,-9.241106398325893423e+00
-6.616708654387020161e+00,-9.707261179793889028e+00
7.946577603870149886e+00,-3.762242061709150098e-01
1.001367527325689011e+01,1.052089453376676431e+01
-5.879635848865166103e+00,-1.101743288207676130e+01
8.564814232346611433e+00,9.444920688789935070e+00
5.172096481634160803e+00,1.178064755976017963e+01
-4.953823794586820206e+00,-9.925395422401255274e+00
9.067521392153494730e+00,6.907504970502138519e-01
8.728106972178315104e+00,7.549161180877124178e-01
-5.805555315040152209e+00,-9.242922427739159730e+00
7.612279073844272048e+00,9.446362697754297599e+00
6.815867562288985937e+00,9.962567807635901218e+00
5.167440560736874744e+00,2.101994061167973271e+00
-3.131559337265752418e+00,-9.831262253850686861e+00
-6.014546651427815860e+00,-9.976319390647056196e+00
9.170618011507070122e+00,1.037690695896321103e+01
5.630875057832489539e+00,9.967387698990934908e-01
7.595274899757461284e+00,1.327395437581908144e+00
7.542578188845107334e+00,7.024030193656356502e+00
-5.459083695182376239e+00,-1.037050040757912939e+01
-3.952410167847839162e+00,-9.254160102041161906e+00
6.173573651136038620e+00,8.737566209511403059e+00
-5.936320038281962752e+00,-9.984975068179851476e+00
9.403530800116985944e+00,8.095920989604394435e+00
6.334261717123305324e+00,2.697650695132490561e+00
8.185144740666244090e+00,9.513377728246476650e+00
9.476299478628375184e+00,1.909208731267661108e+00
8.295876593626873685e+00,1.244022009425137743e+00
5.974639733412724141e+00,1.087350622949953305e+01
-5.521393757172996075e+00,-9.265090869409204899e+00
6.754450538142922511e+00,9.745319331430215115e+00
8.800021429840212406e+00,8.543235209407512798e+00
7.528726933133705224e+00,3.176875450138538781e-02
6.915116957253907515e+00,8.648123835168608053e+00
-5.059711540415128717e+00,-1.014422291940499221e+01
6.534239698666864271e+00,9.455323410435086728e+00
-6.583944660742798050e+00,-9.334578189833433015e+00
7.274232653223458911e+00,9.184599908877153496e+00
6.851576616494909011e+00,2.923548463989821489e+00
7.730045874920726590e+00,6.862641780220531729e+00
-5.895812333717562304e+00,-1.043321844067751059e+01
7.844021303071110118e+00,1.029060402608872415e+01
8.894646056687815161e+00,1.029806397015524766e+01
8.587102308483055779e+00,1.661688921841698585e+00
9.196424224416244186e+00,1.157536954097477455e+01
-5.481468995729402494e+00,-9.061878810074103896e+00
5.782800815777715542e+00,-5.765475452763186848e-01
-7.758473812465428665e+00,-8.694920753365444455e+00
5.760920295383718859e+00,-3.449001800263755690e-01
7.310541444126542387e+00,3.910286627810711790e-01
8.733851256295915633e+00,-2.956063843731874252e-01
7.163615726845543819e+00,-6.590767646094704002e-01
8.802459692749534881e+00,9.376303173789141132e-01
6.093822816447005408e+00,9.380444472881549700e+00
7.474314569298704747e+00,1.787169979527078567e+00
7.407838706600796463e+00,6.936330829821462984e+00
9.941468585151040926e+00,1.150161829574146921e+00
8.272192076536523331e+00,2.902806964812722490e-01
6.613497367837270602e+00,1.747303511561519640e+00
-4.652906857095203463e+00,-9.666111232266841213e+00
8.126096158134510361e+00,8.686143344810872691e-01
7.968633533269993130e+00,2.100381648428695236e+00
7.977463386411487001e+00,-3.985568593642230262e-02
9.941099030505032630e+00,9.223956669241191619e+00
9.515117336124291114e+00,9.440964752495290213e+00
8.758949927499841692e+00,8.375096687999965539e+00
6.653497749103858716e+00,8.848928403754207750e+00
7.861538125545939337e+00,-7.299767850689806714e-01
-6.364847962747235854e+00,-1.015164324053359302e+01
7.354781719814297958e+00,8.842682208476337902e-02
-3.999629265425235225e+00,-7.999730844967332999e+00
5.590109862666846396e+00,-3.876880507815712029e-01
9.478639230011420835e+00,7.622235957002910789e-01
6.278772368456181141e+00,8.721863816239064704e+00
8.204206924776991983e+00,9.314904357032409266e+00
7.376050725374097006e+00,1.011679078625586037e+00
8.144735791513744161e+00,9.644877121577688506e-03
-3.708403199472869893e+00,-1.084187848206453175e+01
-5.837555662341006091e+00,-9.549465575728138589e+00
5.424893970420766820e+00,1.395952322831018666e+00
7.953113720266394182e+00,8.368976644531578302e+00
6.258170822197858918e+00,9.795054772524263598e+00
-4.796561092344933996e+00,-9.745781328578008385e+00
7.469313828592029303e+00,-1.545271729637287539e-02
-2.284965744102686269e+00,-1.122964261110887563e+01
7.964815921930528120e+00,8.039146587578905212e+00
8.485677316997584541e+00,2.089976977647305389e+00
7.578182768189857477e+00,9.586292328375526139e+00
-3.860397422660684086e+00,-9.653803003633456115e+00
7.803611283475180294e+00,9.745612644361905552e+00
7.020688265714527532e+00,5.358582370100325454e-01
5.598788697234290623e+00,7.591700220274870681e+00
8.061640781913768095e+00,8.437369677651783917e+00
7.266972544532049660e+00,9.870458363207179175e+00
8.174803015726809008e+00,3.251170684972041203e-01
6.558192058720582196e+00,8.847932387351088224e+00
7.744884526485491527e+00,1.440917823109088558e-01
6.158954831030094113e+00,8.702086854283482609e+00
-5.669778129055282001e+00,-1.025366295641217995e+01
6.889957514069633859e+00,8.462770228668793138e+00
9.022555254764229815e+00,1.006777900784622481e+01
7.457442350277927012e+00,3.925223954757743883e-01
7.498143734038042574e+00,9.296770193150729611e+00
-5.793554814207229953e+00,-1.120032746485589215e+01
6.269771932763399391e+00,2.110333942106518812e+00
8.815456625950373493e+00,8.763860459061515229e+00
9.869362518358503422e+00,7.640234713637215069e-01
-5.162994766199225261e+00,-9.403667738616192651e+00
6.629342337739840829e+00,9.653572936342374788e+00
6.931317013426153473e+00,7.894247337172106249e+00
-5.281736384270617535e+00,-9.265334248249384785e+00
6.606051302254791757e+00,3.197998946733472625e+00
6.935407816726625541e+00,1.742683109629124871e+00
-6.514512803680487352e+00,-8.737405468564290345e+00
7.339126556943446289e+00,-7.533921296379275656e-02
7.683738985855514514e+00,1.563269503053046350e+00
7.761582008629383189e+00,1.133207137417380661e+00
8.002368640248064935e+00,1.016917329743670528e+01
-7.259503545176740680e+00,-9.271937185604537390e+00
-4.185316708104109829e+00,-7.879282829798254895e+00
7.294339842191692291e+00,9.794864677450362933e+00
-6.155246886955223928e+00,-1.027942052132118178e+01
7.090229485467765436e+00,8.579197984922302567e+00
7.456375937555669964e+00,2.444063366205781462e-01
-4.352913645003853915e+00,-9.100303074054954422e+00
-5.385207973532255110e+00,-9.494965087638821188e+00
-6.623960420370882396e+00,-9.105871493318316467e+00
6.713888044871707983e+00,1.387418848114572167e+00
8.616485730375121221e+00,1.043674964646605474e+01
-5.376969335299483177e+00,-7.750514573269461138e+00
-5.838979872530943638e+00,-1.039733860134353804e+01
9.100888584366245482e+00,9.148074112068751873e+00
-5.465091372684240945e+00,-8.924863867672453210e+00
7.806974756740400423e+00,6.058263863376905922e-01
-5.852943407651520324e+00,-1.054155700362317205e+01
-5.744723868772916298e+00,-9.616813880009576820e+00
-7.486215614384537531e+00,-1.096483269151017659e+01
8.328136165016697845e+00,9.140024260933055089e+00
7.949707807253677316e+00,-3.734064493976242405e-01
8.398001484852695597e+00,2.839715099635603757e+00
6.655891363459293331e+00,8.010925833927222683e+00
5.628039515911943624e+00,9.775854429467903728e+00
7.897658143586723689e+00,8.219547640515173725e+00
-5.160010654662825047e+00,-9.534295509134267377e+00
8.445220689679464598e+00,2.263683185582216151e+00
-6.472995716115381271e+00,-9.441789325196383587e+00
-5.620684568107554568e+00,-8.658340291349006179e+00
8.141305850822337931e+00,8.865708481901530824e-01
6.193999631661248451e+00,8.197869541549898997e+00
5.942055856146271964e+00,1.050768332770914526e+01
7.798874176366277666e+00,2.185995720688010735e+00
-4.430301810288024278e+00,-7.974329370076103984e+00
-4.831010904167263753e+00,-9.285301643529596305e+00
-4.489690472474381799e+00,-1.000975469129958739e+01
7.312942959419802769e+00,9.921663312724964712e+00
-5.054706340128759301e+00,-1.001320203978773193e+01
-4.623741302682352838e+00,-9.950700968200825614e+00
-5.678230926143672974e+00,-1.155360596721461164e+01
-5.174574432196203055e+00,-9.150071269325954049e+00
8.725786964984321159e+00,1.034691678315044072e+01
7.269469547555358346e+00,1.098320369097368854e+01
7.650235032274336433e+00,7.282441510397212880e-01
7.287249955494004894e+00,7.620997995117690493e+00
6.622575308453333420e+00,2.044230657861067169e+00
-4.539441306029768697e+00,-8.950926263412043227e+00
-5.731193512628260045e+00,-9.423623860380828887e+00
7.280207844445367726e+00,2.448971475991776336e-01
7.601887081666245827e+00,1.006902343415350032e+01
-6.545662224789825956e+00,-9.795185428423510032e+00
8.951426179715571863e+00,1.150957523269335425e+00
-3.877296900840546456e+00,-9.046831356711200200e+00
7.487007328421284136e+00,1.712473396244442947e+00
7.027837526368006849e+00,6.795687147160139885e-01
7.743632108687441118e+00,-9.850505965891653837e-01
7.590676989768259553e+00,8.344365583088412253e-01
7.115235734464066653e+00,4.696681326069176432e-01
-6.682855816965192375e+00,-9.641286678785018438e+00
-4.825888171097309609e+00,-9.362501549281128987e+00
9.109075429186935580e+00,1.514167699465218675e+00
7.954653824696499065e+00,-8.261452375534921178e-01
6.204317428275393453e+00,8.968977479239292450e+00
9.192427130009740210e+00,8.684329014447417450e+00
6.965753340324726928e+00,-1.488540930568127418e-02
6.583419646262029801e+00,8.426786794386613266e+00
-7.012301019160656956e+00,-1.035410904655568487e+01
-6.147841718759678109e+00,-8.521669408395734280e+00
7.211168398480372943e+00,2.063627847222735845e+00
5.605294380331047321e+00,-1.037229490334701243e+00
-5.234724546592766536e+00,-1.037560629885305374e+01
4.333668288215690723e+00,1.051034675671252749e+01
-5.601445858739510619e+00,-1.052546591395001663e+01
-5.052680642849246340e+00,-9.130243070180643628e+00
7.137601325463256430e+00,9.843454635777737494e+00
-5.706088520334628100e+00,-9.359936942560509010e+00
5.054084598651397364e+00,1.007900990085135717e+01
7.405659325970528784e+00,8.829244796431712672e+00
5.722430362231271772e+00,1.205986084098442657e+00
7.403149150013054403e+00,1.042342437034916180e+01
8.601997266021987443e+00,8.326588893750793474e+00
-6.693498705659396641e+00,-9.502189504720217172e+00
-6.296569574492136390e+00,-9.441879827598672392e+00
8.203161594901359877e+00,1.201375618096082576e+01
8.125194947906111409e+00,1.671594776633375856e+00
-6.743272002673235122e+00,-9.296434183470640988e+00
-4.367485663254035977e+00,-1.096573997204514050e+01
7.597087707482666374e+00,1.081966984876219584e+01
7.924300264396300086e+00,1.045112060291403244e-01
-4.078257955781030120e+00,-9.872531913359427591e+00
8.233232767453575462e+00,-6.239723715664375892e-01
3.824431139777571431e+00,-6.536054513886779826e-01
-6.639254087243912750e+00,-9.929859723348542389e+00
6.791165604397466637e+00,9.433316870204391247e-01
-5.896897110334018421e+00,-1.010439023345196752e+01
8.288270951099073969e+00,1.071730803486445716e+01
8.550945141838417030e+00,-7.914215306034844133e-02
9.674867531950777533e+00,9.338118978343377563e+00
6.959417285873580106e+00,8.592999938064437515e+00
7.157023383559478980e+00,1.001903004056457469e+01
7.765158173156300414e+00,1.206806189871045820e+00
8.263415695184725962e+00,1.034723435281958004e+01
-3.995263225576738186e+00,-8.115148872517263356e+00
7.325143008735740757e+00,9.825415659478275998e+00
-4.330166957379906201e+00,-9.315366281124294545e+00
-5.791129666401733544e+00,-1.092913191352168667e+01
8.216562208676560175e+00,9.102418004086414438e-01
-6.331432430476446882e+00,-1.026019601214875010e+01
7.992110381521778883e+00,2.992096656638699059e+00
5.940755073309967216e+00,-4.474601956457520124e-01
8.147150321132519579e+00,2.093993760925723535e+00
7.148329045156170736e+00,8.176260517560383079e+00
8.993341532573062125e+00,9.731349104923994631e+00
6.974228218665259327e+00,9.558968161198709623e+00
-5.486621483436252333e+00,-7.799245920711097568e+00
7.699605892043412503e+00,-3.228983464161628847e-01
-5.669916398507144351e+00,-1.019074031995019247e+01
-4.251439517199026241e+00,-1.102100706643739514e+01
7.380179686934908112e+00,8.530768233907268794e+00
6.897038411334673214e+00,7.980810088892436482e+00
7.584237253535643042e+00,1.070124387872006722e+01
8.319952639629143221e+00,5.909962058393373185e-01
6.052660207446516338e+00,-4.661299085519181595e-01
6.892289054186000463e+00,8.606342930375175726e+00
8.651660296253231408e+00,-6.307791713174153436e-01
6.029378979372047809e+00,1.031974056753988478e+01
8.578917091512154869e+00,1.288476274217934536e+00
-7.116819896708880044e+00,-9.654247147307929211e+00
-5.351316452584367056e+00,-9.546556391645212969e+00
7.602527201781200006e+00,8.989623865197584607e+00
7.596350953128828465e+00,8.019795496615920172e+00
-6.453767931016193060e+00,-1.019144109967661826e+01
-6.626555096770546882e+00,-1.041819475115476124e+01
7.135401104661684535e+00,-6.395126675372502234e-01
7.020378882832864598e+00,9.256440634675762169e+00
